dates&time,user,tweet
2017-08-31 12:21:33+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 NB@IH-10 AT Y@MM155 #My35
2017-08-31 12:21:32+00:00,I35travel,Austin | Stall | IH-35 SB@Braker Lane@MM241 #My35
2017-08-31 11:51:32+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@WALZEM@MM164 #My35
2017-08-31 11:31:34+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Marsalis Ave@MM425 #My35
2017-08-31 11:31:32+00:00,I35travel,Austin | Collision | IH-35 SB@Riverside Dr@MM233 #My35
2017-08-31 11:21:32+00:00,I35travel,Update:Dallas | Collision | IH35E NB@Marsalis Ave@MM425 #My35
2017-08-31 11:11:32+00:00,I35travel,Dallas | Collision | IH35E NB@Marsalis Ave@MM425 #My35
2017-08-31 11:01:33+00:00,I35travel,Austin | Collision | IH 0035 Frontage Road SB@Oltorf St.@MM231 #My35
2017-08-31 09:11:32+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W SB@Northside Dr@MM53 #My35
2017-08-31 08:01:33+00:00,I35travel,Dallas | Collision | IH35E NB@Mockingbird Ln@MM432 #My35
2017-08-31 03:11:32+00:00,I35travel,Dallas | Maintenance | IH35E NB@IH20@MM418 #My35
2017-08-31 02:41:33+00:00,I35travel,Fort Worth | Construction | IH-35W SB@Northside Dr@MM53 #My35
2017-08-31 01:01:32+00:00,I35travel,Incident Cleared:Lewisville | IH35E SB@Garden Ridge Blvd@MM454 #My35
2017-08-31 00:51:32+00:00,I35travel,Update:Lewisville | Vehicle Fire | IH35E SB@Garden Ridge Blvd@MM454 #My35
2017-08-31 00:41:33+00:00,I35travel,Incident Cleared:Dallas | IH35E SB@Camp Wisdom Rd@MM419 #My35
2017-08-31 00:41:31+00:00,I35travel,Fort Worth | Collision | IH-35W SB@4th St@MM52 #My35
2017-08-31 00:21:32+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@THOUSAND OAKS@MM167 #My35
2017-08-31 00:11:32+00:00,I35travel,Lewisville | Vehicle Fire | IH35E SB@Garden Ridge Blvd@MM454 #My35
2017-08-31 00:01:31+00:00,I35travel,Update:Dallas | Collision | IH35E SB@Camp Wisdom Rd@MM419 #My35
2017-08-30 23:11:32+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@SAN MARCOS @MM154 #My35
2017-08-30 23:01:31+00:00,I35travel,Incident Cleared:Dallas | IH35E SB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-30 22:51:33+00:00,I35travel,Update:Corinth | Collision | IH35E NB@Quail Run@MM458 #My35
2017-08-30 22:51:32+00:00,I35travel,Hickory Creek | TrafficSignal | IH35E NB@Swisher Rd (FM2181) / Teasley (South)@MM458 #My35
2017-08-30 22:41:32+00:00,I35travel,Corinth | Collision | IH35E NB@Quail Run@MM458 #My35
2017-08-30 22:21:32+00:00,I35travel,Dallas | Collision | IH35E SB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-30 22:11:31+00:00,I35travel,Dallas | Collision | IH35E SB@Camp Wisdom Rd@MM419 #My35
2017-08-30 21:51:32+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@THOUSAND OAKS@MM167 #My35
2017-08-30 21:31:31+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@US-281@MM157 #My35
2017-08-30 20:41:32+00:00,I35travel,San Antonio | Collision | IH-35 NB@US-281@MM157 #My35
2017-08-30 20:30:25+00:00,I35travel,"TxDOT I-14/US 190 Public Hearing, Thurs, 8.31.17, 5P-7P, Harker Heights Library&Activities Center, 400 Indian Trl Dr. Public invited."
2017-08-30 18:21:33+00:00,I35travel,Dallas | Debris | IH35E SB@East 8th St@MM426 #My35
2017-08-30 17:01:33+00:00,I35travel,San Antonio | Stall | IH-35 NB@BROOKLYN AVE.@MM157 #My35
2017-08-30 16:21:31+00:00,I35travel,Incident Cleared:Carrollton | IH35E NB@Belt Line Rd (Carrollton)@MM443 #My35
2017-08-30 15:51:31+00:00,I35travel,Carrollton | Collision | IH35E NB@Belt Line Rd (Carrollton)@MM443 #My35
2017-08-30 14:41:32+00:00,I35travel,Incident Cleared:Corinth | IH35E NB@Corinth Pkwy@MM458 #My35
2017-08-30 14:31:32+00:00,I35travel,Austin | Stall | IH-35 NB@Holly Street@MM233 #My35
2017-08-30 14:21:32+00:00,I35travel,San Antonio | Collision | IH-35 SB@RANDOLPH BLVD.@MM170 #My35
2017-08-30 14:11:31+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@IH-10 AT Y@MM155 #My35
2017-08-30 14:01:33+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@ATT Parkway@MM160 #My35
2017-08-30 14:01:31+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Camp Wisdom Rd@MM419 #My35
2017-08-30 13:41:32+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@NEW BRAUNFELS AVE.@MM159 #My35
2017-08-30 13:31:33+00:00,I35travel,San Antonio | Collision | IH-35 SB@ATT Parkway@MM160 #My35
2017-08-30 13:31:31+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 NB@IH-10 AT Y@MM155 #My35
2017-08-30 13:21:31+00:00,I35travel,Update:Dallas | Collision | IH35E NB@Camp Wisdom Rd@MM419 #My35
2017-08-30 13:11:31+00:00,I35travel,Dallas | Collision | IH35E NB@Camp Wisdom Rd@MM419 #My35
2017-08-30 13:01:05+00:00,I35travel,Waxahachie | US 287 Business WB@I-35 E | Various lanes closed today 9AM to 3PM http://i35-maps.tti.tamu.edu/?id=6405 #My35
2017-08-30 13:01:01+00:00,I35travel,Temple | I-35 NB Exit Ramp@S 57th St | ALL LANES closed tonight 9PM to 7AM http://i35-maps.tti.tamu.edu/?id=6393 #My35
2017-08-30 13:00:57+00:00,I35travel,Temple | I-35 NB FR@Ira Young Dr | ALL LANES closed tonight 9PM to 7AM http://i35-maps.tti.tamu.edu/?id=6392 #My35
2017-08-30 13:00:53+00:00,I35travel,Waco | I-35 SB FR@4th St/5th St | Various lanes closed tonight 9PM to 7AM http://i35-maps.tti.tamu.edu/?id=6377 #My35
2017-08-30 11:41:31+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 FRONTAGE RD. SB@WALZEN RD INTERSECTION@MM164 #My35
2017-08-30 11:31:31+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@LP-410@MM167 #My35
2017-08-30 11:21:35+00:00,I35travel,Corinth | Collision | IH35E NB@Corinth Pkwy@MM458 #My35
2017-08-30 11:21:33+00:00,I35travel,San Antonio | Stall | IH-35 SB@LP-410@MM167 #My35
2017-08-30 09:55:57+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 22 min @4:52 AM #My35
2017-08-30 09:11:30+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W SB@Northside Dr@MM53 #My35
2017-08-30 08:31:31+00:00,I35travel,Incident Cleared:Dallas | IH35E SB@Dallas North Tollway@MM430 #My35
2017-08-30 08:01:32+00:00,I35travel,Dallas | Collision | IH35E SB@Dallas North Tollway@MM430 #My35
2017-08-30 06:11:32+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@WALZEM@MM164 #My35
2017-08-30 05:01:32+00:00,I35travel,San Antonio | Collision | IH-35 SB@WALZEM@MM164 #My35
2017-08-30 04:15:57+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 22 min @11:12 PM #My35
2017-08-30 03:50:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 21 min @10:47 PM #My35
2017-08-30 03:05:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 20 min @10:02 PM #My35
2017-08-30 02:21:31+00:00,I35travel,Fort Worth | Construction | IH-35W SB@Northside Dr@MM53 #My35
2017-08-30 01:41:32+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@US-90@MM153 #My35
2017-08-30 01:21:30+00:00,I35travel,San Antonio | Stall | IH-35 NB@US-90@MM153 #My35
2017-08-30 00:21:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@WALZEM@MM164 #My35
2017-08-29 23:51:30+00:00,I35travel,San Antonio | Collision | IH-35 NB@WALZEM@MM164 #My35
2017-08-29 23:21:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@IH-10 AT Y@MM157 #My35
2017-08-29 23:01:31+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@IH-10 AT Y@MM157 #My35
2017-08-29 22:41:32+00:00,I35travel,Incident Cleared:Live Oak | IH-35 NB@O' CONNOR RD.@MM168 #My35
2017-08-29 22:41:30+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W SB@SH-121 / Belknap@MM52 #My35
2017-08-29 22:21:32+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-29 22:21:30+00:00,I35travel,Live Oak | Collision | IH-35 NB@O' CONNOR RD.@MM168 #My35
2017-08-29 22:01:32+00:00,I35travel,Dallas | Collision | IH35E NB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-29 21:21:32+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@NEW BRAUNFELS AVE.@MM159 #My35
2017-08-29 21:21:31+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W NB@Western Center@MM59 #My35
2017-08-29 21:01:31+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W NB@SH-121 / Belknap@MM52 #My35
2017-08-29 20:41:30+00:00,I35travel,Incident Queue Cleared:Austin | IH-35 NB@51st Street@MM237 #My35
2017-08-29 20:31:33+00:00,I35travel,Fort Worth | Disabled Vehicle | IH-35W SB@SH-121 / Belknap@MM52 #My35
2017-08-29 20:31:31+00:00,I35travel,San Antonio | Collision | IH-35 SB@NEW BRAUNFELS AVE.@MM159 #My35
2017-08-29 20:31:30+00:00,I35travel,Fort Worth | Collision | IH-35W NB@SH-121 / Belknap@MM52 #My35
2017-08-29 19:11:32+00:00,I35travel,Incident Cleared:Temple | I-35 NB@W Nugent Ave@MM302 https://goo.gl/9rCxRK #My35
2017-08-29 18:55:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 21 min @1:52 PM #My35
2017-08-29 18:35:56+00:00,I35travel,Slow Travel on I-35 NB: Belton (US-190~MM 293) to N of Temple (MM 305) - 6 miles - 22 min @1:32 PM #My35
2017-08-29 18:30:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 36 min @1:27 PM #My35
2017-08-29 18:10:56+00:00,I35travel,Slow Travel on I-35 NB: Belton (US-190~MM 293) to N of Temple (MM 305) - 6 miles - 17 min @1:07 PM #My35
2017-08-29 18:05:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 30 min @1:02 PM #My35
2017-08-29 17:41:34+00:00,I35travel,Temple | Stall | I-35 NB@W Nugent Ave@MM302 | Est Bkup:> 4 mi | NB AltRt https://goo.gl/9rCxRK #My35
2017-08-29 17:40:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 26 min @12:37 PM #My35
2017-08-29 17:30:25+00:00,I35travel,"TxDOT I-14/US 190 Public Hearing, Thurs, 8.31.2017, 5P-7P, Harker Heights Library&Activities Center, 400 Indian Trl Dr. Public invited."
2017-08-29 17:15:56+00:00,I35travel,Slow Travel on I-35 NB: S of Temple (Midway Dr~MM 297) to Hillyard (MM 311) - 12 miles - 19 min @12:12 PM #My35
2017-08-29 16:51:31+00:00,I35travel,Fort Worth | Construction | IH-35W NB@Western Center@MM59 #My35
2017-08-29 16:11:30+00:00,I35travel,Incident Cleared:Dallas | IH35E SB@Trinity River@MM427 #My35
2017-08-29 15:11:30+00:00,I35travel,Dallas | Collision | IH35E NB@Oak Lawn Ave@MM430 #My35
2017-08-29 15:01:30+00:00,I35travel,Dallas | Collision | IH35E SB@Trinity River@MM427 #My35
2017-08-29 14:51:30+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Woodall Rodgers Fwy (Spur 366)@MM429 #My35
2017-08-29 14:31:34+00:00,I35travel,Update:Dallas | Collision | IH35E NB@Woodall Rodgers Fwy (Spur 366)@MM429 #My35
2017-08-29 14:31:32+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Laureland Rd@MM420 #My35
2017-08-29 14:31:30+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 NB@IH-10 AT Y@MM155 #My35
2017-08-29 14:21:31+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Dallas North Tollway@MM430 #My35
2017-08-29 14:11:31+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@WEIDNER@MM168 #My35
2017-08-29 14:11:30+00:00,I35travel,Dallas | Collision | IH35E NB@Dallas North Tollway@MM430 #My35
2017-08-29 14:01:31+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Commonwealth Dr@MM432 #My35
2017-08-29 14:01:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@ATT Parkway@MM160 #My35
2017-08-29 13:51:30+00:00,I35travel,Dallas | Collision | IH35E NB@Laureland Rd@MM420 #My35
2017-08-29 13:41:30+00:00,I35travel,Round Rock | Stall | IH-35 NB@SH 45 / Louis Henna@MM251 #My35
2017-08-29 13:21:33+00:00,I35travel,Update:Dallas | Collision | IH35E NB@Commonwealth Dr@MM432 #My35
2017-08-29 13:21:32+00:00,I35travel,Update:San Antonio | Stall | IH-35 SB@ATT Parkway@MM160 #My35
2017-08-29 13:21:29+00:00,I35travel,San Antonio | Collision | IH-35 NB@JUDSON RD.@MM170 #My35
2017-08-29 13:11:29+00:00,I35travel,Incident Cleared:Austin | IH-35 SB@US 290E@MM238 #My35
2017-08-29 13:01:33+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W SB@Western Center@MM59 #My35
2017-08-29 13:01:32+00:00,I35travel,Dallas | Collision | IH35E NB@Commonwealth Dr@MM432 #My35
2017-08-29 13:01:31+00:00,I35travel,Dallas | Collision | IH35E NB@Woodall Rodgers Fwy (Spur 366)@MM429 #My35
2017-08-29 13:00:53+00:00,I35travel,Waxahachie | US 287 Business WB@I-35 E | Various lanes closed today 9AM to 3PM http://i35-maps.tti.tamu.edu/?id=6404 #My35
2017-08-29 12:51:32+00:00,I35travel,Incident Cleared:Fort Worth | IH-35W NB@Rosedale@MM49 #My35
2017-08-29 12:51:31+00:00,I35travel,San Antonio | Collision | IH-35 SB@WEIDNER@MM168 #My35
2017-08-29 12:51:29+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@WEIDNER@MM168 #My35
2017-08-29 12:41:29+00:00,I35travel,San Antonio | Stall | IH-35 FRONTAGE RD. SB@AT&T PARKWAY@MM160 #My35
2017-08-29 12:21:30+00:00,I35travel,Update:Fort Worth | Collision | IH-35W SB@Western Center@MM59 #My35
2017-08-29 12:21:29+00:00,I35travel,Austin | Collision | IH-35 SB@US 290E@MM238 #My35
2017-08-29 11:51:30+00:00,I35travel,Incident Queue Cleared:Austin | IH-35 SB@51st Street@MM238 #My35
2017-08-29 11:51:29+00:00,I35travel,Schertz | Collision | IH-35 SB@FM 3009 ROY RICHARD DR.@MM174 #My35
2017-08-29 11:41:30+00:00,I35travel,Update:Fort Worth | Disabled Vehicle | IH-35W SB@Western Center@MM59 #My35
2017-08-29 11:41:29+00:00,I35travel,Fort Worth | Collision | IH-35W NB@Rosedale@MM49 #My35
2017-08-29 11:31:28+00:00,I35travel,Austin | Stall | IH-35 SB@51st Street@MM238 #My35
2017-08-29 11:21:30+00:00,I35travel,Fort Worth | Disabled Vehicle | IH-35W SB@IH-820@MM57 #My35
2017-08-29 10:11:30+00:00,I35travel,Fort Worth | Construction | IH-35W SB@Alliance Gateway / SH-170@MM65 #My35
2017-08-29 08:01:30+00:00,I35travel,Austin | Stall | IH 0035 Frontage Road SB@Woodward Street@MM229 #My35
2017-08-29 05:11:29+00:00,I35travel,Incident Cleared:Austin | IH-35 SB@Parmer Lane@MM243 #My35
2017-08-29 04:31:33+00:00,I35travel,Austin | Stall | IH-35 SB@Parmer Lane@MM243 #My35
2017-08-29 01:01:29+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Inwood Rd@MM432 #My35
2017-08-28 23:51:29+00:00,I35travel,Incident Cleared:San Marcos | IH 0035 Frontage Road NB@SH 80/ SH 142 / SH 21 @MM204 #My35
2017-08-28 23:41:29+00:00,I35travel,Dallas | Collision | IH35E NB@Inwood Rd@MM432 #My35
2017-08-28 23:01:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@NOGALITOS ST.@MM154 #My35
2017-08-28 23:01:29+00:00,I35travel,Glenn Heights | Collision | IH35E SB@Bear Creek Rd@MM412 #My35
2017-08-28 22:11:29+00:00,I35travel,Incident Cleared:Dallas | IH35E SB@Walnut Hill Ln@MM438 #My35
2017-08-28 21:51:29+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@NOGALITOS ST.@MM154 #My35
2017-08-28 21:31:29+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 NB@IH-10@MM155 #My35
2017-08-28 21:01:29+00:00,I35travel,Dallas | Collision | IH35E SB@Walnut Hill Ln@MM438 #My35
2017-08-28 21:00:57+00:00,I35travel,Slow Travel on I-35 SB: N of Temple (MM 305) to Belton (US-190~MM 293) - 10 miles - 17 min @3:57 PM #My35
2017-08-28 20:55:08+00:00,I35travel,"TxDOT I-14/US 190 Public Hearing, Thurs, Aug 31, 2017, 5P-7P, Harker Heights Library&Activities Center, 400 Indian Trl Dr. Public invited."
2017-08-28 20:11:29+00:00,I35travel,San Marcos | Hazmat Spill | IH 0035 Frontage Road NB@SH 80/ SH 142 / SH 21 @MM204 #My35
2017-08-28 20:05:58+00:00,I35travel,Slow Travel on I-35 SB: N of Temple (MM 305) to Belton (US-190~MM 293) - 10 miles - 17 min @3:02 PM #My35
2017-08-28 19:40:57+00:00,I35travel,Slow Travel on I-35 SB: N of Temple (MM 305) to Belton (US-190~MM 293) - 10 miles - 17 min @2:37 PM #My35
2017-08-28 19:31:30+00:00,I35travel,Incident Cleared:New Braunfels | IH-35 NB@KOHLENBERG RD.@MM189 #My35
2017-08-28 19:31:29+00:00,I35travel,Dallas | Maintenance | IH35E NB@IH635 Eastbound Ramp@MM440 #My35
2017-08-28 19:21:29+00:00,I35travel,New Braunfels | Stall | IH-35 NB@FM 1102@MM193 #My35
2017-08-28 19:17:36+00:00,I35travel,"I-35W in north Ft Worth: NB left lane closed from I-820 to Basswood Blvd from 8:30A to 3:30P Tue, Aug 29. Expect delays."
2017-08-28 19:11:31+00:00,I35travel,Incident Cleared:Troy | I-35 SB@FM 935/Main St@MM308 https://goo.gl/sYLVDh #My35
2017-08-28 19:05:58+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 37 min @2:02 PM #My35
2017-08-28 19:01:29+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Northwest Hwy@MM436 #My35
2017-08-28 18:40:56+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 46 min @1:37 PM #My35
2017-08-28 18:31:31+00:00,I35travel,Incident Cleared:Austin | IH-35 NB@Rundberg Lane@MM241 #My35
2017-08-28 18:31:29+00:00,I35travel,Austin | Stall | IH-35 NB@US 183 NB / Anderson Ln@MM238 #My35
2017-08-28 18:30:56+00:00,I35travel,Slow Travel on I-35 SB: Hillyard (MM 311) to S of Temple (Midway Dr~MM 297) - 10 miles - 25 min @1:27 PM #My35
2017-08-28 18:21:31+00:00,I35travel,Update:Troy | Collision | I-35 SB@FM 935/Main St@MM308 | Est Bkup:> 4 mi https://goo.gl/sYLVDh #My35
2017-08-28 18:15:57+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 33 min @1:12 PM #My35
2017-08-28 18:01:33+00:00,I35travel,Austin | Stall | IH-35 NB@Rundberg Lane@MM241 #My35
2017-08-28 18:01:31+00:00,I35travel,Austin | Abandonment | IH-35 NB@51st Street@MM237 #My35
2017-08-28 17:45:56+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 29 min @12:42 PM #My35
2017-08-28 17:31:35+00:00,I35travel,Dallas | Vehicle Fire | IH35E NB@Northwest Hwy@MM436 #My35
2017-08-28 17:31:32+00:00,I35travel,Troy | Collision | I-35 SB@FM 935/Main St@MM308 | Est Bkup:2-4 mi https://goo.gl/sYLVDh #My35
2017-08-28 17:31:30+00:00,I35travel,Dallas | Collision | IH35E NB@Beckley Ave@MM425 #My35
2017-08-28 17:21:30+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Commonwealth Dr@MM432 #My35
2017-08-28 16:51:30+00:00,I35travel,Dallas | Collision | IH35E NB@Commonwealth Dr@MM432 #My35
2017-08-28 15:51:30+00:00,I35travel,Austin | Stall | IH-35 SB@11th Street@MM234 #My35
2017-08-28 15:01:29+00:00,I35travel,Incident Queue Cleared:Austin | IH-35 SB@US 183/Anderson Lane@MM241 #My35
2017-08-28 14:51:29+00:00,I35travel,Austin | Stall | IH-35 SB@US 183/Anderson Lane@MM241 #My35
2017-08-28 14:01:29+00:00,I35travel,Incident Cleared:Round Rock | IH-35 SB@SH 45 / Louis Henna@MM251 #My35
2017-08-28 13:41:31+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 NB@MARTIN@MM155 #My35
2017-08-28 13:31:29+00:00,I35travel,Round Rock | Collision | IH-35 SB@SH 45 / Louis Henna@MM251 #My35
2017-08-28 13:01:29+00:00,I35travel,Incident Cleared:San Antonio | IH-35 SB@WEIDNER@MM168 #My35
2017-08-28 13:00:59+00:00,I35travel,Stay safe: Check road conditions before traveling http://DriveTexas.org #TurnAroundDontDrown #My35 http://ow.ly/c0V830eHxVH
2017-08-28 12:51:30+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@SPLIT UPPR/LWR LEVEL GORE@MM157 #My35
2017-08-28 12:51:29+00:00,I35travel,Austin | Stall | IH-35 NB@Braker Lane@MM244 #My35
2017-08-28 12:31:28+00:00,I35travel,Incident Cleared:Austin | IH-35 SB@Parmer Lane@MM243 #My35
2017-08-28 12:21:29+00:00,I35travel,San Antonio | Abnormal Congestion | IH-35 SB@WEIDNER@MM168 #My35
2017-08-28 11:51:30+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Marsalis Ave@MM425 #My35
2017-08-28 11:51:28+00:00,I35travel,Austin | Collision | IH-35 SB@Parmer Lane@MM243 #My35
2017-08-28 11:41:28+00:00,I35travel,Dallas | Collision | IH35E NB@Marsalis Ave@MM425 #My35
2017-08-28 09:31:28+00:00,I35travel,Dallas | Collision | IH35E NB@Commerce St@MM428 #My35
2017-08-28 02:31:29+00:00,I35travel,Dallas | Collision | IH35E SB@Regal Row@MM434 #My35
2017-08-28 00:41:30+00:00,I35travel,Incident Queue Cleared:S of West | I-35 SB@Wiggins Rd@MM349 https://goo.gl/8uebWc #My35
2017-08-28 00:31:29+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Wheatland Rd@MM418 #My35
2017-08-28 00:01:31+00:00,I35travel,S of West | Collision | I-35 SB@Wiggins Rd@MM349 | Est Bkup:1-2 mi https://goo.gl/8uebWc #My35
2017-08-27 23:51:29+00:00,I35travel,Dallas | Collision | IH35E NB@Wheatland Rd@MM418 #My35
2017-08-27 22:11:31+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Beckley Ave@MM425 #My35
2017-08-27 22:11:29+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-27 22:01:31+00:00,I35travel,Update:Dallas | Collision | IH35E NB@IH20 Eastbound Ramp@MM418 #My35
2017-08-27 22:01:29+00:00,I35travel,Dallas | Collision | IH35E NB@Beckley Ave@MM425 #My35
2017-08-27 21:31:31+00:00,I35travel,Dallas | Collision | IH35E NB@Hi Line Dr / Victory Ave@MM429 #My35
2017-08-27 21:31:29+00:00,I35travel,Dallas | Collision | IH35E NB@IH20 Westbound Ramp@MM418 #My35
2017-08-27 21:21:29+00:00,I35travel,Dallas | Maintenance | IH35E NB@Camp Wisdom Rd@MM419 #My35
2017-08-27 21:10:58+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 28 min @4:06 PM #My35
2017-08-27 20:45:56+00:00,I35travel,Slow Travel on I-35 SB: Hewitt (FM-2063~MM 328) to S of Troy (FM-1237~MM 306) - 18 miles - 27 min @3:42 PM #My35
2017-08-27 20:21:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@BINZ-ENGLEMAN RD.@MM161 #My35
2017-08-27 20:21:29+00:00,I35travel,Fort Worth | Collision | IH-35W NB@Long@MM56 #My35
2017-08-27 20:00:47+00:00,I35travel,Stay safe: Check road conditions before traveling this weekend http://DriveTexas.org #TurnAroundDontDrown #My35 http://ow.ly/BRaL30eHxTV
2017-08-27 19:21:28+00:00,I35travel,San Antonio | Collision | IH-35 NB@BINZ-ENGLEMAN RD.@MM161 #My35
2017-08-27 18:41:30+00:00,I35travel,Incident Cleared:San Antonio | IH-35 NB@LP-410@MM164 #My35
2017-08-27 17:31:31+00:00,I35travel,Incident Queue Cleared:Salado | I-35 SB@Salado Plaza/Main St@MM285 https://goo.gl/4EGfCt #My35
2017-08-27 17:21:29+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Colorado Blvd@MM427 #My35
2017-08-27 17:01:29+00:00,I35travel,San Antonio | Collision | IH-35 NB@LP-410@MM164 #My35
2017-08-27 16:51:29+00:00,I35travel,Dallas | Collision | IH35E NB@Colorado Blvd@MM427 #My35
2017-08-27 16:31:31+00:00,I35travel,Salado | Collision | I-35 SB@Salado Plaza/Main St@MM285 | Est Bkup:2-4 mi https://goo.gl/4EGfCt #My35
2017-08-27 13:41:30+00:00,I35travel,Incident Cleared:Dallas | IH35E NB@Riverfront Blvd@MM428 #My35
2017-08-27 13:00:34+00:00,I35travel,Stay safe: Check road conditions before traveling this weekend http://DriveTexas.org #TurnAroundDontDrown #My35 http://ow.ly/f2jd30eHxT1
2017-08-27 10:31:30+00:00,I35travel,Incident Cleared:Dallas | IH-35 NB@51st Street@MM428 #My35
2017-08-27 10:01:30+00:00,I35travel,Dallas | Collision | IH-35 NB@51st Street@MM428 #My35
2017-08-27 09:41:31+00:00,I35travel,Update:Dallas | Collision | IH35E NB@Riverfront Blvd@MM428 #My35
2017-08-27 09:31:30+00:00,I35travel,Update:Dallas | Collision | IH35E NB@IH30 (Mixmaster East)@MM428 #My35
2017-08-27 09:11:31+00:00,I35travel,Dallas | Collision | IH35E NB@IH30 (Mixmaster East)@MM428 #My35
2017-08-27 03:51:31+00:00,I35travel,Incident Cleared:Waco | I-35 SB@4th St/5th St@MM335 https://goo.gl/WvX2oV #My35
2017-08-27 03:45:56+00:00,I35travel,Slow Travel on I-35 SB: Waco (North of River~MM 337) to Hewitt (FM-2063~MM 328) - 10 miles - 53 min @10:41 PM #My35
